contract_version,run_id,run_kind,method,relative_path,score_status,score_failure_code,anomaly_score,threshold,threshold_source_path,calibration_sample_count,calibration_rank,predicted_class,is_anomalous,decision_reason,score_margin
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Anomaly/095.JPG,ok,,0.16976013574766816,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.006358129345475361
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Anomaly/096.JPG,ok,,0.12375027330417558,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.052367991788967935
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Anomaly/097.JPG,ok,,0.15495487819205545,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.02116338690108807
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Anomaly/098.JPG,ok,,0.18657550859668529,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,anomalous,true,score_above_threshold,0.010457243503541769
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Anomaly/099.JPG,ok,,0.14395535301965603,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.03216291207348748
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0011.JPG,ok,,0.10270678645790617,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07341147863523735
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0013.JPG,ok,,0.18524581717985222,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,anomalous,true,score_above_threshold,0.009127552086708707
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0016.JPG,ok,,0.10755207940704464,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06856618568609887
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0024.JPG,ok,,0.09831981968910099,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07779844540404253
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0026.JPG,ok,,0.1105109193393796,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06560734575376391
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0027.JPG,ok,,0.10793577283742976,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06818249225571375
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0046.JPG,ok,,0.09775038307441741,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0783678820187261
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0100.JPG,ok,,0.11749602820617798,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.05862223688696554
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0107.JPG,ok,,0.17408701273571645,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0020312523574270713
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0159.JPG,ok,,0.11821232233201633,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.05790594276112719
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0168.JPG,ok,,0.09952493466031682,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07659333043282669
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0170.JPG,ok,,0.10793886913292006,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06817939596022346
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0172.JPG,ok,,0.11313410844118117,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06298415665196234
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0174.JPG,ok,,0.1002934921978067,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07582477289533682
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0178.JPG,ok,,0.11174332508185973,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06437494001128378
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0187.JPG,ok,,0.11190249722173096,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06421576787141256
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0196.JPG,ok,,0.10069656901760603,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07542169607553749
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0208.JPG,ok,,0.1711808043180845,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.004937460775059022
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0214.JPG,ok,,0.10540153582983397,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07071672926330955
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0215.JPG,ok,,0.17645417375756486,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,anomalous,true,score_above_threshold,0.00033590866442134715
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0237.JPG,ok,,0.09746854757550998,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07864971751763354
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0261.JPG,ok,,0.09917933848093885,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07693892661220467
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0286.JPG,ok,,0.13632846934713536,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.03978979574600816
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0294.JPG,ok,,0.10806649943133033,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06805176566181319
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0297.JPG,ok,,0.09607813854250581,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0800401265506377
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0303.JPG,ok,,0.10980576772225033,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06631249737089319
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0306.JPG,ok,,0.11316464739154534,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06295361770159817
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0320.JPG,ok,,0.1388361758348874,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.03728208925825613
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0333.JPG,ok,,0.13528496063838147,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.04083330445476205
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0363.JPG,ok,,0.09700584156734182,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0791124235258017
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0377.JPG,ok,,0.11057981334598053,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06553845174716298
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0394.JPG,ok,,0.17530823042564117,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0008100346675023462
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0400.JPG,ok,,0.18102078625311238,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,anomalous,true,score_above_threshold,0.0049025211599688645
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0402.JPG,ok,,0.10614255745638974,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06997570763675377
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0417.JPG,ok,,0.10068448255309052,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.075433782540053
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0423.JPG,ok,,0.15721648003593214,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.01890178505721138
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0427.JPG,ok,,0.10415378457980168,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07196448051334184
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0457.JPG,ok,,0.09690384725513229,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07921441783801123
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0469.JPG,ok,,0.09886119787543822,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0772570672177053
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0479.JPG,ok,,0.12355248296821982,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0525657821249237
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0483.JPG,ok,,0.11261295858331673,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06350530650982679
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0484.JPG,ok,,0.10457629970156666,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07154196539157685
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0488.JPG,ok,,0.11489239748152784,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06122586761161568
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0490.JPG,ok,,0.1602279534349727,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.015890311658170814
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0514.JPG,ok,,0.1397490251968763,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.036369239896267225
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0518.JPG,ok,,0.10744812796788294,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06867013712526057
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0520.JPG,ok,,0.10725813087540054,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06886013421774298
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0525.JPG,ok,,0.09521428183544094,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.08090398325770258
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0545.JPG,ok,,0.1000558616214371,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07606240347170641
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0552.JPG,ok,,0.12223485002644613,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.05388341506669739
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0569.JPG,ok,,0.09888219742027334,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07723606767287018
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0615.JPG,ok,,0.19165101782452187,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,anomalous,true,score_above_threshold,0.015532752731378358
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0617.JPG,ok,,0.17661589015176585,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,anomalous,true,score_above_threshold,0.0004976250586223308
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0619.JPG,ok,,0.18285000691050535,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,anomalous,true,score_above_threshold,0.00673174181736183
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0621.JPG,ok,,0.16521060702802667,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.010907658065116843
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0629.JPG,ok,,0.17365220190003375,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0024660631931097687
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0631.JPG,ok,,0.1231913751406926,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.052926889952450915
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0648.JPG,ok,,0.17884773149832064,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,anomalous,true,score_above_threshold,0.002729466405177128
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0654.JPG,ok,,0.17790550355149407,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,anomalous,true,score_above_threshold,0.0017872384583505485
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0657.JPG,ok,,0.11024740376421109,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06587086132893243
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0659.JPG,ok,,0.15247561315556757,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.023642651937575948
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0674.JPG,ok,,0.12633336312308655,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.04978490197005697
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0684.JPG,ok,,0.14761144373252041,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.028506821360623102
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0685.JPG,ok,,0.14406423903245447,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.03205402606068905
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0688.JPG,ok,,0.1750086782285499,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0011095868645936147
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0690.JPG,ok,,0.13616151588334396,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.03995674920979955
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0694.JPG,ok,,0.17731812859249665,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,anomalous,true,score_above_threshold,0.0011998634993531376
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0705.JPG,ok,,0.16702073065409453,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.009097534439048982
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0725.JPG,ok,,0.11187859190052601,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0642396731926175
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0730.JPG,ok,,0.15427223426720565,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.021846030825937862
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0735.JPG,ok,,0.16293384899422778,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.013184416098915741
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0739.JPG,ok,,0.11736818488388873,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.05875008020925479
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0751.JPG,ok,,0.13807252176113305,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.03804574333201047
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0755.JPG,ok,,0.1359025757682376,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.04021568932490591
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0764.JPG,ok,,0.16027482044629812,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.015843444646845395
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0768.JPG,ok,,0.16086231046814983,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.015255954624993684
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0779.JPG,ok,,0.13934291804174562,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0367753470513979
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0784.JPG,ok,,0.12013221042495546,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.055986054668188054
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0796.JPG,ok,,0.14926218400434474,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.026856081088798778
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0797.JPG,ok,,0.17824511174027272,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,anomalous,true,score_above_threshold,0.002126846647129199
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0800.JPG,ok,,0.16856434168328824,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.007553923409855279
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0804.JPG,ok,,0.15878683836680116,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.017331426726342358
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0811.JPG,ok,,0.1386838607476631,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.037434404345480427
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0844.JPG,ok,,0.10642522446003112,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0696930406331124
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0869.JPG,ok,,0.11410862970213093,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.06200963539101259
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0871.JPG,ok,,0.11449919990109726,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.061619065192046255
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0892.JPG,ok,,0.09615556759784234,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07996269749530117
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0900.JPG,ok,,0.1602791972187038,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.015839067874439727
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0920.JPG,ok,,0.1053700088239965,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07074825626914702
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0923.JPG,ok,,0.1037713652672212,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.07234689982592232
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,pcb1/Data/Images/Normal/0935.JPG,ok,,0.08386575204577033,0.17611826509314352,pcb1/Data/Images/Normal/0660.JPG,884,840,normal,false,score_at_or_below_threshold,-0.09225251304737318
